DATE,TIME,OPEN,HIGH,LOW,CLOSE,Volume,OI,
28 Dec2015,00:00:00,16848.00,16966.60,16826.20,16930.80,1845570,1724190,
24 Dec2015,00:00:00,16901.00,16930.00,16742.40,16830.00,1692000,1808700,
23 Dec2015,00:00:00,16770.00,16899.00,16770.00,16851.15,1948920,1885290,
22 Dec2015,00:00:00,16798.35,16937.50,16672.00,16715.30,2869710,1960050,
21 Dec2015,00:00:00,16650.00,16863.30,16605.35,16817.45,2430510,2084670,
18 Dec2015,00:00:00,16710.00,16778.00,16608.00,16638.70,2728680,2205120,
17 Dec2015,00:00:00,16699.85,16825.00,16539.60,16772.00,3474210,2269710,
16 Dec2015,00:00:00,16450.00,16669.00,16385.65,16578.05,2909310,2382090,
15 Dec2015,00:00:00,16390.00,16444.00,16212.00,16404.30,2782350,2566020,
14 Dec2015,00:00:00,16269.85,16498.80,16255.00,16388.35,2798220,2589780,
11 Dec2015,00:00:00,16808.45,16808.45,16292.70,16389.65,3889410,2643780,
10 Dec2015,00:00:00,16790.00,16825.00,16651.00,16775.85,2450610,2529900,
9 Dec2015,00:00:00,16890.00,16935.00,16666.30,16724.50,2681220,2351700,
8 Dec2015,00:00:00,16942.80,17030.00,16831.00,16860.40,2287350,2143980,
7 Dec2015,00:00:00,17125.00,17125.00,16991.00,17034.55,1493940,2133390,
4 Dec2015,00:00:00,16968.55,17082.00,16940.00,16984.80,2212380,2162100,
3 Dec2015,00:00:00,17217.70,17314.90,17130.20,17171.85,2190750,1994160,
2 Dec2015,00:00:00,17510.05,17530.00,17232.00,17281.50,2751810,1910370,
1 Dec2015,00:00:00,17510.00,17577.00,17410.55,17474.60,2519430,2007630,
30 Nov2015,00:00:00,17390.00,17548.00,17389.45,17490.40,2125020,1920660,
27 Nov2015,00:00:00,17152.00,17449.95,17120.90,17425.25,3475620,1973850,
26 Nov2015,00:00:00,17050.00,17105.00,16970.00,17022.50,2636280,719940,
24 Nov2015,00:00:00,17018.00,17110.00,16950.00,17006.05,2582670,1399440,
23 Nov2015,00:00:00,17080.10,17137.80,16961.75,17057.65,2558100,1803210,
20 Nov2015,00:00:00,17028.80,17349.70,16942.00,17050.80,4135290,2182290,
19 Nov2015,00:00:00,16950.10,17149.90,16882.60,17091.80,2840520,2276880,
18 Nov2015,00:00:00,17150.00,17235.00,16787.00,16810.50,3344460,2584170,
17 Nov2015,00:00:00,17310.35,17317.65,17065.45,17179.40,2791230,2458500,
16 Nov2015,00:00:00,16905.00,17279.00,16893.85,17214.60,3045240,2462100,
13 Nov2015,00:00:00,16844.85,16999.00,16758.25,16958.15,2378940,2423880,
11 Nov2015,00:00:00,16965.00,16997.00,16890.00,16951.85,425820,2434920,
10 Nov2015,00:00:00,16935.00,17089.00,16831.10,16864.45,2842290,2469930,
9 Nov2015,00:00:00,16698.00,17140.00,16625.00,17068.50,3509640,2418780,
6 Nov2015,00:00:00,17050.00,17240.00,16981.00,17167.20,2909790,2399970,
5 Nov2015,00:00:00,17257.45,17257.45,17018.20,17071.85,3000210,2369130,
4 Nov2015,00:00:00,17525.00,17525.00,17243.00,17288.90,2501850,2220480,
3 Nov2015,00:00:00,17498.60,17522.00,17306.00,17377.05,2720340,2140530,
2 Nov2015,00:00:00,17396.35,17438.60,17256.00,17396.60,2575500,2073030,
30 Oct2015,00:00:00,17331.95,17488.00,17222.00,17416.90,3259590,2050740,
29 Oct2015,00:00:00,17375.00,17424.90,17199.30,17222.40,3065375,843575,
28 Oct2015,00:00:00,17650.05,17722.00,17310.10,17415.00,4205225,1326550,
27 Oct2015,00:00:00,17750.00,17880.00,17712.45,17839.95,2416300,1652400,
26 Oct2015,00:00:00,18025.65,18041.00,17786.00,17818.75,2892275,1925950,
23 Oct2015,00:00:00,17865.00,17996.00,17851.10,17935.50,3432650,2085250,
21 Oct2015,00:00:00,17830.00,17915.60,17560.00,17719.60,4243750,2284950,
20 Oct2015,00:00:00,17883.00,17968.00,17752.00,17833.60,2814250,2423675,
19 Oct2015,00:00:00,18002.00,18002.00,17850.05,17881.40,2328275,2454475,
16 Oct2015,00:00:00,17765.00,18009.85,17626.00,17983.35,3576625,2409850,
15 Oct2015,00:00:00,17648.00,17820.00,17625.10,17731.60,3109575,2347650,
14 Oct2015,00:00:00,17500.00,17645.00,17500.00,17583.05,2348975,2222925,
13 Oct2015,00:00:00,17550.00,17688.00,17510.05,17601.65,3039400,2214025,
12 Oct2015,00:00:00,17614.00,17814.95,17550.00,17622.85,3189900,2239300,
9 Oct2015,00:00:00,17700.00,17799.00,17550.05,17644.90,3724700,2173450,
8 Oct2015,00:00:00,17702.20,17702.20,17470.00,17550.60,3345900,2258125,
7 Oct2015,00:00:00,17632.00,17748.50,17557.00,17689.05,3148400,2370050,
6 Oct2015,00:00:00,17825.00,17860.00,17542.00,17672.75,3824525,2333975,
5 Oct2015,00:00:00,17440.05,17744.90,17356.20,17722.20,4145350,2466850,
1 Oct2015,00:00:00,17490.00,17490.00,17185.30,17238.15,3673775,2565825,
30 Sep2015,00:00:00,17485.00,17534.00,17181.95,17319.35,4702050,2608650,
29 Sep2015,00:00:00,16948.90,17569.95,16670.00,17387.85,8447275,2551225,
28 Sep2015,00:00:00,17345.00,17490.00,17152.00,17185.80,3570425,2194975,
24 Sep2015,00:00:00,17222.05,17277.85,17054.15,17193.40,3942125,1084650,
23 Sep2015,00:00:00,16800.00,17325.00,16750.50,17273.70,5760725,1704275,
22 Sep2015,00:00:00,17575.00,17640.00,16920.20,17001.55,6045425,1990400,
21 Sep2015,00:00:00,17200.00,17576.75,17181.65,17537.30,3975125,2373375,
18 Sep2015,00:00:00,17194.00,17642.50,17090.50,17408.55,5830825,2382850,
16 Sep2015,00:00:00,16875.00,17020.00,16780.80,16961.15,3401975,2355375,
15 Sep2015,00:00:00,16899.30,16930.00,16701.00,16752.45,3620125,2509875,
14 Sep2015,00:00:00,16600.30,16967.00,16522.00,16920.05,3542400,2567325,
11 Sep2015,00:00:00,16715.60,16798.60,16510.05,16628.50,3706525,2432200,
10 Sep2015,00:00:00,16315.50,16738.50,16187.35,16629.85,4737150,2539450,
9 Sep2015,00:00:00,16680.00,16788.00,16475.00,16633.20,4788925,2416425,
8 Sep2015,00:00:00,15888.00,16490.90,15833.80,16403.25,5205850,2390100,
7 Sep2015,00:00:00,16200.00,16318.00,15793.05,15824.50,3836375,2588175,
4 Sep2015,00:00:00,16455.35,16490.00,15917.35,16145.85,5053200,2415325,
3 Sep2015,00:00:00,16320.20,16630.00,16305.00,16565.90,4090100,2387300,
2 Sep2015,00:00:00,16748.00,16779.00,16230.00,16282.10,5130075,2654675,
1 Sep2015,00:00:00,17025.25,17025.25,16455.00,16563.35,4785200,2217700,
31 Aug2015,00:00:00,17201.05,17430.00,17090.35,17208.40,3094075,1941750,
28 Aug2015,00:00:00,17551.35,17660.90,17152.30,17273.05,4235325,1965175,
27 Aug2015,00:00:00,17149.85,17249.00,17057.00,17199.70,3683250,953700,
26 Aug2015,00:00:00,16936.00,17172.00,16875.25,16938.75,3679075,1533750,
25 Aug2015,00:00:00,16974.00,17275.00,16642.60,17203.20,4715475,1781450,
24 Aug2015,00:00:00,17475.15,17499.70,16680.00,16760.60,6214975,2052750,
21 Aug2015,00:00:00,18055.35,18127.55,17855.00,18071.60,4126500,2277500,
20 Aug2015,00:00:00,18624.85,18743.00,18240.75,18309.60,3910525,2221000,
19 Aug2015,00:00:00,18799.85,18837.15,18650.55,18730.90,2306550,1951675,
18 Aug2015,00:00:00,18878.30,18895.00,18614.00,18812.55,3357675,1999750,
17 Aug2015,00:00:00,18821.00,18939.40,18611.20,18842.25,3290850,2100800,
14 Aug2015,00:00:00,18349.00,18840.00,18222.00,18791.15,4274175,2149575,
13 Aug2015,00:00:00,18250.00,18410.00,18135.05,18243.00,3288800,2249600,
12 Aug2015,00:00:00,18550.50,18600.00,18094.40,18135.75,4112800,2419375,
11 Aug2015,00:00:00,18998.00,18999.00,18630.00,18687.05,3497275,2256350,
10 Aug2015,00:00:00,18900.55,19149.90,18845.00,18959.30,2551425,2065350,
7 Aug2015,00:00:00,19053.00,19079.00,18920.10,18979.90,1940425,1952025,
6 Aug2015,00:00:00,19043.00,19194.00,18890.00,19098.95,2640525,2085600,
5 Aug2015,00:00:00,19125.15,19158.00,18931.00,19015.55,2434300,2014725,
4 Aug2015,00:00:00,18975.00,19139.00,18810.00,19059.40,4455725,2031825,
3 Aug2015,00:00:00,18835.00,19070.00,18835.00,18959.45,2354975,1985100,
31 Jul2015,00:00:00,18586.00,18918.00,18545.00,18835.80,2953950,2021850,
30 Jul2015,00:00:00,18397.45,18519.00,18351.10,18433.90,2768875,534750,
29 Jul2015,00:00:00,18330.00,18405.00,18262.00,18329.10,2175875,1154975,
28 Jul2015,00:00:00,18338.75,18410.70,18191.10,18314.20,3179975,1488475,
27 Jul2015,00:00:00,18600.00,18600.00,18215.00,18251.45,3237225,1669125,
24 Jul2015,00:00:00,18875.70,18907.80,18646.80,18675.95,2548800,1837400,
23 Jul2015,00:00:00,19042.20,19144.00,18852.60,18906.30,3120425,1818000,
22 Jul2015,00:00:00,18725.00,19114.20,18661.00,19056.80,3440675,1816500,
21 Jul2015,00:00:00,19075.00,19148.00,18735.85,18765.25,3085050,1763175,
20 Jul2015,00:00:00,19149.60,19190.00,18876.00,19089.60,3015700,1747500,
17 Jul2015,00:00:00,19150.00,19280.00,19102.50,19148.35,2269950,1874600,
16 Jul2015,00:00:00,18937.45,19250.00,18886.35,19230.45,3528875,1876150,
15 Jul2015,00:00:00,18858.00,18960.00,18819.75,18880.45,2231900,1721075,
14 Jul2015,00:00:00,18939.00,19008.70,18801.00,18838.05,2957050,1735175,
13 Jul2015,00:00:00,18822.00,19019.75,18701.00,18974.35,3250975,1736975,
10 Jul2015,00:00:00,18629.00,18839.60,18581.00,18801.35,3103000,1674750,
9 Jul2015,00:00:00,18538.40,18650.00,18436.00,18566.75,2521325,1612850,
8 Jul2015,00:00:00,18594.70,18694.20,18409.00,18515.05,4289400,1678450,
7 Jul2015,00:00:00,18850.00,18996.30,18702.00,18806.45,3083550,1791625,
6 Jul2015,00:00:00,18549.00,18890.00,18412.20,18859.35,3875750,1846200,
3 Jul2015,00:00:00,18540.00,18750.00,18518.00,18721.95,2753750,1835975,
2 Jul2015,00:00:00,18610.00,18627.75,18491.70,18566.30,2392200,1689200,
1 Jul2015,00:00:00,18284.50,18615.60,18230.15,18553.70,3678925,1640825,
30 Jun2015,00:00:00,18191.05,18349.90,18040.55,18295.95,3302400,1513575,
29 Jun2015,00:00:00,18003.50,18272.00,17791.10,18220.15,4057950,1489200,
26 Jun2015,00:00:00,18475.00,18475.00,18170.00,18349.35,3405525,1462675,
25 Jun2015,00:00:00,18300.00,18545.00,18269.55,18486.30,3103700,1327650,
24 Jun2015,00:00:00,18375.35,18490.00,18288.45,18347.45,2939425,1673125,
23 Jun2015,00:00:00,18400.00,18480.00,18255.25,18390.55,3566575,2015475,
22 Jun2015,00:00:00,18000.00,18399.00,17926.00,18320.60,4138750,2297025,
19 Jun2015,00:00:00,17979.90,17979.90,17650.00,17871.00,2610875,2411850,
18 Jun2015,00:00:00,17649.85,17750.00,17564.00,17683.10,2956850,2511725,
17 Jun2015,00:00:00,17677.45,17689.00,17475.00,17520.65,2695275,2761100,
16 Jun2015,00:00:00,17358.80,17632.00,17275.00,17576.80,2983225,2842050,
15 Jun2015,00:00:00,17480.00,17555.00,17320.05,17414.10,3002100,2773850,
12 Jun2015,00:00:00,17225.50,17539.95,17138.75,17500.20,3811125,2618100,
11 Jun2015,00:00:00,17800.10,17800.10,17236.20,17274.75,4221175,2503075,
10 Jun2015,00:00:00,17495.55,17775.00,17465.00,17676.15,2948775,2199150,
9 Jun2015,00:00:00,17352.00,17549.65,17352.00,17495.55,2620375,2338425,
8 Jun2015,00:00:00,17519.95,17580.00,17335.00,17410.65,2647175,2375950,
5 Jun2015,00:00:00,17688.30,17820.00,17490.25,17536.80,3146525,2359725,
4 Jun2015,00:00:00,17785.00,17828.70,17475.00,17748.20,3847575,2297650,
3 Jun2015,00:00:00,17851.00,17915.00,17555.00,17720.85,3902300,2231275,
2 Jun2015,00:00:00,18774.00,18774.00,17891.30,17937.15,5312475,2182650,
1 Jun2015,00:00:00,18725.00,18870.00,18621.05,18641.40,2289625,1742400,
29 May2015,00:00:00,18525.50,18789.90,18478.00,18764.15,2794750,1618300,
28 May2015,00:00:00,18524.30,18644.00,18375.00,18441.25,3130300,945125,
27 May2015,00:00:00,18279.90,18534.90,18196.30,18513.60,3193175,1304575,
26 May2015,00:00:00,18417.65,18417.65,18180.00,18288.15,2180350,1483050,
25 May2015,00:00:00,18340.00,18435.00,18255.95,18280.80,2146800,1623525,
22 May2015,00:00:00,18511.20,18725.00,18020.00,18375.25,3907600,1773000,
21 May2015,00:00:00,18550.00,18580.00,18358.35,18500.40,2736300,1699075,
20 May2015,00:00:00,18420.00,18599.00,18375.00,18523.60,2450725,1770450,
19 May2015,00:00:00,18286.10,18545.00,18270.00,18366.40,3233325,1675475,
18 May2015,00:00:00,18247.00,18430.00,18176.10,18401.50,2466875,1760325,
15 May2015,00:00:00,18180.00,18258.60,18060.00,18163.10,2369525,1627225,
14 May2015,00:00:00,18089.00,18185.00,17785.25,18135.20,3679325,1711775,
13 May2015,00:00:00,17725.50,18159.00,17648.00,18109.20,5185000,1681950,
12 May2015,00:00:00,18122.55,18187.15,17586.00,17619.50,3682500,1858325,
11 May2015,00:00:00,17930.00,18268.00,17861.00,18208.80,3071000,1700150,
8 May2015,00:00:00,17520.10,17966.00,17520.10,17818.55,3884625,1809150,
7 May2015,00:00:00,17762.10,17788.70,17286.10,17424.35,4533750,2087075,
6 May2015,00:00:00,18510.00,18548.80,17800.00,17840.55,4829925,2188425,
5 May2015,00:00:00,18580.00,18655.95,18471.00,18557.90,2371450,1790000,
4 May2015,00:00:00,18579.75,18714.70,18407.00,18599.20,2390075,1695625,
30 Apr2015,00:00:00,18283.20,18425.00,18150.00,18327.45,3328175,603075,
29 Apr2015,00:00:00,18210.00,18425.00,18189.90,18300.55,3200475,1065375,
28 Apr2015,00:00:00,17790.05,18341.90,17771.40,18247.00,4314325,1273525,
27 Apr2015,00:00:00,18100.00,18150.00,17756.00,17790.20,3213575,1645875,
24 Apr2015,00:00:00,18288.35,18292.20,17926.00,18031.15,3329525,1815325,
23 Apr2015,00:00:00,18448.50,18470.00,18151.00,18262.95,4171275,1801000,
22 Apr2015,00:00:00,18253.35,18352.10,17840.25,18297.40,4788975,1901725,
21 Apr2015,00:00:00,18144.80,18359.95,18074.65,18156.10,3675600,1953550,
20 Apr2015,00:00:00,18441.05,18554.95,17992.40,18142.00,4050575,1959225,
17 Apr2015,00:00:00,18650.00,18650.00,18377.00,18408.35,2926525,1752100,
16 Apr2015,00:00:00,18731.35,18770.00,18540.00,18672.90,3534175,1711175,
15 Apr2015,00:00:00,18905.00,19109.65,18650.00,18769.40,3312925,1687450,
13 Apr2015,00:00:00,18896.05,18975.40,18775.20,18856.45,2191050,1790050,
10 Apr2015,00:00:00,18910.00,18968.00,18809.00,18864.70,2344150,1698475,
9 Apr2015,00:00:00,18599.75,18985.25,18475.00,18961.90,5396950,1740650,
8 Apr2015,00:00:00,18675.15,18698.00,18460.10,18510.55,2837825,1849725,
7 Apr2015,00:00:00,18696.30,18729.90,18404.00,18571.70,4198375,1801975,
6 Apr2015,00:00:00,18767.75,18800.00,18524.00,18665.50,2857975,1772925,
1 Apr2015,00:00:00,18250.00,18775.00,18226.15,18727.00,3402800,1842725,
31 Mar2015,00:00:00,18694.75,18775.00,18256.00,18310.65,3065700,2090100,
30 Mar2015,00:00:00,18387.00,18550.00,18235.00,18525.65,2710550,2013300,
27 Mar2015,00:00:00,18150.05,18325.00,17935.00,18277.35,4036000,2048950,
26 Mar2015,00:00:00,18190.00,18250.00,17710.00,17802.80,4492100,1123675,
25 Mar2015,00:00:00,18420.05,18474.00,18290.00,18327.95,2664075,1826275,
24 Mar2015,00:00:00,18403.75,18619.90,18325.00,18391.20,4542125,2118975,
23 Mar2015,00:00:00,18774.95,18774.95,18455.20,18495.95,3192525,2558800,
20 Mar2015,00:00:00,18825.05,18860.00,18619.00,18678.15,3861300,2614925,
19 Mar2015,00:00:00,19440.00,19466.85,18772.00,18844.60,4154500,2604750,
18 Mar2015,00:00:00,19154.50,19347.70,19022.00,19248.60,3638225,2463550,
17 Mar2015,00:00:00,19135.05,19200.00,18859.25,19131.10,4153150,2455700,
16 Mar2015,00:00:00,18900.00,19040.00,18780.25,18969.75,3253975,2654950,
13 Mar2015,00:00:00,19390.00,19500.00,18820.00,18880.95,4469850,2537150,
12 Mar2015,00:00:00,19350.00,19374.90,19211.00,19273.25,2198425,2232450,
11 Mar2015,00:00:00,19172.10,19321.00,19011.40,19188.25,3725875,2295725,
10 Mar2015,00:00:00,19275.15,19394.00,19001.00,19168.55,3722800,2208350,
9 Mar2015,00:00:00,19695.00,19746.00,19221.00,19259.50,3400950,2302925,
5 Mar2015,00:00:00,19701.55,19994.00,19512.00,19907.80,4442800,2329750,
4 Mar2015,00:00:00,20627.00,20740.00,19673.20,19752.70,6013375,2224725,
3 Mar2015,00:00:00,20055.00,20199.00,19955.00,20121.15,2879650,2020475,
2 Mar2015,00:00:00,20150.15,20245.00,19883.00,20174.25,4652750,1995450,
28 Feb2015,00:00:00,19460.55,19949.40,19109.20,19853.10,7178850,2023750,
27 Feb2015,00:00:00,18795.25,19250.00,18760.00,19221.65,3801350,1997100,
26 Feb2015,00:00:00,18762.65,18786.95,18480.00,18528.45,3612925,1283875,
25 Feb2015,00:00:00,18950.45,19090.80,18710.00,18737.95,3558425,1736175,
24 Feb2015,00:00:00,18879.90,19039.40,18723.60,18887.55,3861925,1981350,
23 Feb2015,00:00:00,19199.95,19252.00,18835.00,18906.35,3057475,2234675,
20 Feb2015,00:00:00,19249.00,19379.80,18926.00,19104.90,4653425,2209550,
19 Feb2015,00:00:00,19397.20,19450.00,18915.15,19257.50,4476800,2168625,
18 Feb2015,00:00:00,19260.00,19485.00,19222.45,19380.15,2684200,2178400,
16 Feb2015,00:00:00,19549.95,19610.00,19211.00,19272.75,3250600,2215900,
13 Feb2015,00:00:00,19400.15,19549.00,19221.00,19459.10,3123500,2196625,
12 Feb2015,00:00:00,19150.15,19285.00,18801.00,19231.70,3723975,2171575,
11 Feb2015,00:00:00,19015.15,19170.00,18950.00,19048.50,2684125,2114975,
10 Feb2015,00:00:00,18349.95,19025.00,18294.30,18853.95,5529175,2062325,
9 Feb2015,00:00:00,18702.00,18759.90,18456.75,18489.30,2997375,2247775,
6 Feb2015,00:00:00,19126.10,19210.00,18825.25,18878.95,3908000,2106325,
5 Feb2015,00:00:00,19343.30,19574.90,19061.60,19147.05,3887100,2282575,
4 Feb2015,00:00:00,19489.90,19538.85,19220.00,19284.70,3560500,2466800,
3 Feb2015,00:00:00,20114.45,20140.00,19423.70,19500.80,4791725,2505175,
2 Feb2015,00:00:00,19855.00,20172.40,19735.00,20052.10,3231025,2283375,
30 Jan2015,00:00:00,20740.00,20740.00,19891.30,19995.35,4031225,2028850,
29 Jan2015,00:00:00,20411.30,20600.25,20336.00,20544.20,3000250,918025,
28 Jan2015,00:00:00,20548.85,20934.00,20426.00,20480.25,4519500,1580675,
27 Jan2015,00:00:00,20200.00,20650.00,20122.00,20588.45,3358475,1995675,
23 Jan2015,00:00:00,20149.95,20188.00,19990.30,20119.30,3262750,1894925,
22 Jan2015,00:00:00,19934.00,20007.90,19830.05,19973.30,2363025,1959300,
21 Jan2015,00:00:00,19854.95,20010.00,19830.25,19889.65,2577950,2038250,
20 Jan2015,00:00:00,19501.00,19870.95,19482.70,19825.45,2889450,2179100,
19 Jan2015,00:00:00,19356.00,19479.75,19323.20,19453.80,2055500,2137750,
16 Jan2015,00:00:00,19249.95,19344.90,19125.95,19288.45,2523775,2126225,
15 Jan2015,00:00:00,19400.15,19517.00,19115.00,19270.25,5204925,2105875,
14 Jan2015,00:00:00,18725.30,18850.00,18566.00,18690.60,3218925,2193225,
13 Jan2015,00:00:00,18965.00,18995.00,18675.00,18759.65,3081750,2109800,
12 Jan2015,00:00:00,18690.00,18919.80,18582.35,18889.35,2700625,2242350,
9 Jan2015,00:00:00,18925.00,18940.00,18522.00,18709.30,3542750,2170175,
8 Jan2015,00:00:00,18670.05,18825.00,18571.30,18775.10,2539200,2182125,
7 Jan2015,00:00:00,18475.00,18592.00,18306.00,18405.60,3834975,2221050,
6 Jan2015,00:00:00,19017.35,19025.00,18475.95,18521.55,4562325,2197825,
5 Jan2015,00:00:00,19270.05,19281.00,19110.00,19150.15,2108900,2013850,
2 Jan2015,00:00:00,18940.00,19284.00,18917.00,19217.70,2752575,2010575,
1 Jan2015,00:00:00,18861.35,18929.95,18775.00,18904.20,1138450,1960450,
31 Dec2014,00:00:00,18828.95,18960.00,18806.70,18903.50,1646350,1963750,
30 Dec2014,00:00:00,18702.50,18843.00,18582.25,18820.30,2151875,1918750,
29 Dec2014,00:00:00,18788.85,18870.00,18666.00,18683.00,1748650,1791450,
26 Dec2014,00:00:00,18825.00,18870.00,18615.00,18746.80,2172400,1721625,
24 Dec2014,00:00:00,18647.40,18716.60,18521.25,18551.65,2798600,565650,
23 Dec2014,00:00:00,18815.10,18940.00,18570.00,18626.65,3770975,882350,
22 Dec2014,00:00:00,18575.00,18819.95,18410.00,18758.75,2792975,1284925,
19 Dec2014,00:00:00,18600.05,18600.05,18447.00,18505.95,3210225,1409350,
18 Dec2014,00:00:00,18349.90,18425.00,18158.00,18389.55,3231275,1614450,
17 Dec2014,00:00:00,17860.00,18136.70,17600.00,17951.45,5494100,1601775,
16 Dec2014,00:00:00,18398.50,18422.00,17863.30,17916.75,4901300,1766700,
15 Dec2014,00:00:00,18295.50,18559.00,18295.50,18486.00,2743775,1682625,
12 Dec2014,00:00:00,18505.00,18620.00,18343.30,18413.85,2702275,1772800,
11 Dec2014,00:00:00,18615.30,18630.00,18306.00,18505.40,3787250,1787200,
10 Dec2014,00:00:00,18324.85,18650.90,18321.00,18606.90,2826125,1850550,
9 Dec2014,00:00:00,18562.15,18669.70,18346.30,18404.35,2974700,1836475,
8 Dec2014,00:00:00,18839.85,18863.45,18582.00,18614.10,2415350,1980800,
5 Dec2014,00:00:00,18860.00,18929.50,18790.00,18843.15,2066400,1900900,
4 Dec2014,00:00:00,18820.10,18865.00,18634.00,18845.80,2508700,1878475,
3 Dec2014,00:00:00,18670.00,18828.55,18611.10,18733.45,2119150,1868425,
2 Dec2014,00:00:00,18565.05,18714.90,18404.00,18670.60,3990225,1860625,
1 Dec2014,00:00:00,18705.25,18772.00,18610.35,18646.30,2147850,1748100,
28 Nov2014,00:00:00,18278.00,18735.95,18200.00,18665.25,3162325,1739125,
27 Nov2014,00:00:00,17979.25,18049.00,17888.75,18018.70,2375875,938450,
26 Nov2014,00:00:00,17974.90,18154.95,17905.10,17984.65,2840050,1381625,
25 Nov2014,00:00:00,18301.25,18320.00,18015.05,18062.20,3268775,1499475,
24 Nov2014,00:00:00,18170.00,18329.70,18135.20,18306.55,2584325,1901900,
21 Nov2014,00:00:00,17750.15,18161.00,17720.60,18097.40,4259200,2130100,
20 Nov2014,00:00:00,17645.65,17715.00,17565.10,17679.15,2025225,2036100,
19 Nov2014,00:00:00,17777.00,17777.05,17606.10,17637.15,2334300,2084850,
18 Nov2014,00:00:00,17710.00,17794.95,17647.10,17747.80,2082025,2247225,
17 Nov2014,00:00:00,17649.95,17747.00,17540.00,17705.40,2134950,2137750,
14 Nov2014,00:00:00,17558.60,17700.00,17476.00,17669.90,2412250,2133375,
13 Nov2014,00:00:00,17729.40,17735.00,17464.95,17528.60,2749475,2046400,
12 Nov2014,00:00:00,17614.90,17728.00,17528.00,17680.15,2660750,2240625,
11 Nov2014,00:00:00,17389.00,17549.80,17307.25,17501.75,2594950,2093725,
10 Nov2014,00:00:00,17484.80,17520.05,17300.00,17362.80,2245050,2020875,
7 Nov2014,00:00:00,17469.95,17490.00,17293.50,17457.55,2351000,2101350,
5 Nov2014,00:00:00,17219.10,17545.00,17219.10,17472.05,2811000,2198725,
3 Nov2014,00:00:00,17157.65,17280.00,17029.00,17225.95,2254200,1993800,
31 Oct2014,00:00:00,16860.00,17187.00,16845.00,17146.45,2860750,1961075,
30 Oct2014,00:00:00,16610.00,16794.40,16560.00,16743.30,3014325,878125,
29 Oct2014,00:00:00,16780.15,16785.35,16590.00,16640.60,2257125,1373000,
28 Oct2014,00:00:00,16624.00,16718.00,16610.25,16688.90,2157200,1618125,
27 Oct2014,00:00:00,16569.45,16699.00,16488.50,16585.80,2835725,1755825,
23 Oct2014,00:00:00,16515.00,16555.00,16470.30,16483.65,260050,1901175,
22 Oct2014,00:00:00,16610.25,16632.00,16401.10,16479.50,2662450,1872575,
21 Oct2014,00:00:00,16309.00,16490.90,16270.00,16463.10,3797025,1959050,
20 Oct2014,00:00:00,16300.15,16353.60,16190.00,16247.80,3159475,1828700,
17 Oct2014,00:00:00,15610.00,16032.00,15610.00,15990.95,4094000,1756675,
16 Oct2014,00:00:00,15734.75,15880.00,15500.00,15574.00,3518000,1607400,
14 Oct2014,00:00:00,15819.00,15899.00,15575.95,15799.15,4143275,1621900,
13 Oct2014,00:00:00,15395.00,15749.00,15340.00,15711.20,3143300,1658525,
10 Oct2014,00:00:00,15685.00,15735.00,15462.50,15496.25,3407300,1522150,
9 Oct2014,00:00:00,15555.00,15869.00,15480.00,15804.55,3049225,1581625,
8 Oct2014,00:00:00,15180.50,15471.50,15180.50,15451.20,2610600,1566650,
7 Oct2014,00:00:00,15269.95,15415.00,15233.00,15260.45,2173550,1549650,
1 Oct2014,00:00:00,15431.70,15479.70,15353.00,15385.60,1661725,1463875,
30 Sep2014,00:00:00,15505.50,15689.00,15405.00,15475.40,3468675,1479750,
29 Sep2014,00:00:00,15750.10,15750.10,15495.00,15542.35,2117975,1539950,
26 Sep2014,00:00:00,15433.35,15789.45,15275.45,15724.75,4680825,1537650,
25 Sep2014,00:00:00,15725.00,15764.30,15200.30,15264.40,3575875,1069850,
24 Sep2014,00:00:00,15915.95,15966.25,15640.15,15765.55,3520675,1312450,
23 Sep2014,00:00:00,16200.05,16233.00,15919.05,15929.90,2795925,1425500,
22 Sep2014,00:00:00,16050.00,16288.80,16015.00,16217.90,2312300,1508725,
19 Sep2014,00:00:00,16101.50,16235.00,16073.40,16160.40,2124825,1571825,
18 Sep2014,00:00:00,15880.00,16222.45,15820.10,16207.95,3197900,1622125,
17 Sep2014,00:00:00,15994.00,15994.00,15855.00,15904.50,2146300,1660800,
16 Sep2014,00:00:00,16209.30,16230.20,15870.55,15897.30,3320475,1795675,
15 Sep2014,00:00:00,16244.00,16308.70,16151.40,16229.35,2246125,1850700,
12 Sep2014,00:00:00,16280.00,16337.90,16201.60,16320.60,1822525,1889100,
11 Sep2014,00:00:00,16270.00,16364.25,16212.00,16283.55,2695525,1886650,
10 Sep2014,00:00:00,16160.00,16267.00,16105.15,16233.00,1975950,1964175,
9 Sep2014,00:00:00,16257.00,16279.00,16135.25,16228.45,1704125,1896750,
8 Sep2014,00:00:00,16170.00,16287.00,16108.00,16267.75,1969025,1955550,
5 Sep2014,00:00:00,16105.00,16188.00,15962.05,16060.95,2548625,1842125,
4 Sep2014,00:00:00,16169.95,16170.00,16011.50,16118.85,2294750,1860475,
3 Sep2014,00:00:00,16289.80,16294.95,16105.00,16183.00,2507250,1937375,
2 Sep2014,00:00:00,16144.00,16249.45,16115.00,16205.10,2372500,1940400,
1 Sep2014,00:00:00,15852.70,16169.00,15812.75,16112.90,2198600,1863500,
